ksh_settlement_code,settlement_name,operator_id,network_operator,service_area_id,coverage_scope,usage_location_requirement,source_ids,evidence_status,status,notes
02149,Foktő,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official MVM whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
31468,Fülöpháza,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official MVM whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
33622,Fülöpjakab,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official MVM whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
14058,Fülöpszállás,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official MVM whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
31848,Gara,MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-DEMASZ-SERVICE-AREA-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official MVM whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
15662,Abaújalpár,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
26718,Abaújkér,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
02820,Abaújlak,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
03595,Abaújszántó,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
26338,Abaújszolnok,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
02273,Abaújvár,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
10357,Abod,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
33093,Alacska,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
20482,Alsóberecki,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
19664,Alsódobsza,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
14429,Alsógagy,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
16425,Alsópetény,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
23223,Alsóregmec,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
28839,Alsószuha,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
08217,Alsótelekes,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
07621,Alsótold,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
29814,Alsóvadász,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
21032,Alsózsolca,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
17987,Andornaktálya,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
07241,Apc,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
26198,Arka,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
14331,Arló,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
03771,Arnót,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
03823,Ároktő,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
04233,Aszaló,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
16188,Aszód,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
06503,Átány,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
16090,Atkár,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
09131,Bag,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
18184,Baktakék,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
22521,Balajt,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
13657,Balassagyarmat,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
11527,Balaton,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
25159,Bánhorváti,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
24341,Bánk,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
21953,Bánréve,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
20048,Bárna,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
08846,Baskó,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
33534,Bátonyterenye,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
24022,Bátor,MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-MVM-EMASZ-M1-2026;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official current MVM Émász M1 whole-settlement membership joined to current KSH identity through a reproducible KSH-derived locator; DER because the XLSX row was not directly materialized.
10108,Áporka,ELMU,ELMŰ Hálózati Kft.,ELMU:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-ELMU-M1-CANDIDATE-2025;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official ELMŰ M1 whole-settlement membership capped at DER by approved-package currentness lineage and joined to current KSH identity through a reproducible KSH-derived locator; primary XLSX row not directly materialized.
18777,Bernecebaráti,ELMU,ELMŰ Hálózati Kft.,ELMU:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-ELMU-M1-CANDIDATE-2025;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official ELMŰ M1 whole-settlement membership capped at DER by approved-package currentness lineage and joined to current KSH identity through a reproducible KSH-derived locator; primary XLSX row not directly materialized.
08891,Biatorbágy,ELMU,ELMŰ Hálózati Kft.,ELMU:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-ELMU-M1-CANDIDATE-2025;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official ELMŰ M1 whole-settlement membership capped at DER by approved-package currentness lineage and joined to current KSH identity through a reproducible KSH-derived locator; primary XLSX row not directly materialized.
03407,Budajenő,ELMU,ELMŰ Hálózati Kft.,ELMU:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-ELMU-M1-CANDIDATE-2025;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official ELMŰ M1 whole-settlement membership capped at DER by approved-package currentness lineage and joined to current KSH identity through a reproducible KSH-derived locator; primary XLSX row not directly materialized.
23463,Budakalász,ELMU,ELMŰ Hálózati Kft.,ELMU:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-ELMU-M1-CANDIDATE-2025;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official ELMŰ M1 whole-settlement membership capped at DER by approved-package currentness lineage and joined to current KSH identity through a reproducible KSH-derived locator; primary XLSX row not directly materialized.
12052,Budakeszi,ELMU,ELMŰ Hálózati Kft.,ELMU:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-ELMU-M1-CANDIDATE-2025;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official ELMŰ M1 whole-settlement membership capped at DER by approved-package currentness lineage and joined to current KSH identity through a reproducible KSH-derived locator; primary XLSX row not directly materialized.
23278,Budaörs,ELMU,ELMŰ Hálózati Kft.,ELMU:SERVICE_AREA,WHOLE_SETTLEMENT,NONE,SRC-B10-ELMU-M1-CANDIDATE-2025;SRC-B10-KSH-HNT-2025-SETTLEMENT-IDS;SRC-B10-KSH-HNT-2025-IRSZHNK-DERIVATION-2026,DER,WHOLE_SETTLEMENT_MEMBERSHIP_PROVEN,Official ELMŰ M1 whole-settlement membership capped at DER by approved-package currentness lineage and joined to current KSH identity through a reproducible KSH-derived locator; primary XLSX row not directly materialized.
